,ID,Genero,Casado,Age,Graduado,Profesion,Work_Experience,Spending_Score,Family_Size,Categoria_economica
6713,463273,Masculino,Si,37,Si,Entretenimiento,8.0,Promedio,2.0,B
6714,461551,Masculino,Si,61,No,Entretenimiento,1.0,Bajo,2.0,A
6718,466069,Femenino,Si,49,Si,Artista,0.0,Alto,4.0,B
6720,464348,Masculino,No,43,Si,Artista,1.0,Bajo,2.0,A
6721,460904,Femenino,No,35,No,Entretenimiento,1.0,Bajo,1.0,B
6722,466484,Femenino,Si,52,No,Ejecutivo,1.0,Bajo,1.0,A
6724,467885,Femenino,No,43,Si,Doctor,0.0,Bajo,,A
6726,460601,Femenino,Si,37,Si,,0.0,Bajo,3.0,A
6727,464297,Masculino,No,26,No,Artista,8.0,Bajo,5.0,A
6729,459974,Masculino,No,37,Si,Entretenimiento,0.0,Bajo,1.0,A
6734,464741,Masculino,Si,71,No,Ejecutivo,1.0,Alto,,A
6736,462346,Masculino,Si,81,Si,Abogado,9.0,Bajo,1.0,B
6737,465441,Femenino,Si,45,Si,Ingeniero,2.0,Bajo,1.0,A
6740,462254,Masculino,Si,38,No,Ejecutivo,1.0,Promedio,5.0,B
6741,462708,Masculino,Si,25,Si,Ejecutivo,8.0,Alto,2.0,A
6742,467806,Masculino,Si,62,Si,Artista,1.0,Alto,2.0,B
6743,461173,Masculino,Si,45,Si,Artista,1.0,Bajo,4.0,B
6744,465912,Femenino,No,63,Si,Artista,1.0,Bajo,2.0,B
6745,461341,Femenino,Si,39,Si,Artista,0.0,Alto,2.0,A
6746,465135,Femenino,No,25,No,Ingeniero,1.0,Bajo,1.0,B
6747,461654,Femenino,No,67,Si,Artista,0.0,Bajo,1.0,B
6751,461467,Femenino,Si,73,,Abogado,,Alto,2.0,A
6752,461591,Femenino,No,33,No,Ingeniero,1.0,Bajo,2.0,B
6753,466505,Femenino,Si,42,No,Artista,8.0,Alto,5.0,B
6754,463112,Masculino,Si,70,Si,Abogado,,Bajo,1.0,A
6757,464620,Femenino,Si,41,Si,Artista,1.0,Alto,2.0,B
6760,464196,Femenino,,36,Si,Entretenimiento,8.0,Bajo,1.0,A
6763,460992,Masculino,Si,57,No,Ejecutivo,0.0,Alto,4.0,A
6764,459950,Femenino,No,40,Si,Artista,0.0,Bajo,1.0,A
6766,467461,Femenino,Si,45,Si,Artista,8.0,Alto,3.0,B
6770,464326,Femenino,No,38,Si,Artista,1.0,Bajo,3.0,A
6772,463872,Masculino,Si,78,No,Abogado,1.0,Alto,2.0,A
6773,466883,Femenino,Si,37,Si,Artista,2.0,Promedio,2.0,B
6782,465088,Masculino,Si,48,Si,Ejecutivo,9.0,Alto,4.0,B
6785,466337,Femenino,Si,41,No,Ingeniero,0.0,Bajo,2.0,A
6790,459437,Masculino,Si,68,Si,Abogado,,Alto,2.0,B
6791,466728,Masculino,Si,28,No,Doctor,0.0,Promedio,2.0,A
6792,461737,Femenino,Si,48,Si,Doctor,1.0,Promedio,6.0,B
6793,460972,Masculino,Si,42,Si,Artista,14.0,Bajo,2.0,A
6794,461210,Femenino,No,38,Si,Personal de salud,0.0,Bajo,4.0,A
6796,465513,Masculino,No,43,Si,Entretenimiento,1.0,Bajo,2.0,B
6798,459647,Femenino,No,43,Si,Ingeniero,1.0,Bajo,2.0,B
6800,464437,Femenino,Si,48,Si,Ingeniero,0.0,Promedio,4.0,B
6801,461544,Masculino,Si,82,No,Abogado,1.0,Alto,2.0,A
6804,467659,Masculino,Si,66,Si,Entretenimiento,0.0,Promedio,2.0,B
6808,460982,Masculino,Si,77,No,Abogado,1.0,Alto,2.0,A
6809,460503,Masculino,No,41,Si,Entretenimiento,0.0,Bajo,2.0,B
6811,459981,Masculino,No,41,Si,Artista,7.0,Bajo,1.0,A
6813,467746,Masculino,Si,50,Si,Ejecutivo,0.0,Alto,3.0,B
6815,467145,Femenino,Si,52,Si,Doctor,1.0,Promedio,3.0,B
6816,459581,Femenino,No,35,No,,,Bajo,,A
6817,461101,Femenino,Si,50,Si,Ingeniero,4.0,Promedio,4.0,A
6819,461424,Masculino,Si,63,No,Personal de salud,0.0,Promedio,4.0,B
6820,464237,Femenino,Si,47,Si,Artista,0.0,Bajo,3.0,B
6822,459995,Femenino,No,38,No,Artista,4.0,Bajo,2.0,A
6825,463292,Masculino,Si,36,No,Ejecutivo,1.0,Alto,3.0,B
6827,459680,Masculino,No,41,Si,Entretenimiento,,Bajo,1.0,A
6829,467820,Masculino,Si,51,Si,Artista,0.0,Bajo,1.0,B
6830,465817,Masculino,Si,56,No,Ejecutivo,0.0,Bajo,2.0,A
6831,467661,Femenino,Si,45,Si,Artista,,Alto,,B
6832,464244,Masculino,Si,72,Si,Ejecutivo,1.0,Alto,4.0,B
6834,460461,Femenino,Si,26,No,Homemaker,9.0,Promedio,2.0,A
6835,465535,Femenino,No,29,No,Entretenimiento,9.0,Bajo,,A
6836,466931,Masculino,No,37,Si,Entretenimiento,1.0,Bajo,2.0,A
6838,465860,Femenino,,31,Si,Doctor,1.0,Bajo,3.0,B
6843,463418,Masculino,Si,53,No,Ejecutivo,1.0,Alto,4.0,A
6844,467300,Femenino,Si,50,Si,Artista,0.0,Bajo,1.0,B
6845,465518,Femenino,Si,43,Si,Artista,1.0,Promedio,3.0,B
6847,463190,Femenino,Si,61,Si,Artista,0.0,Promedio,2.0,B
6848,461771,Masculino,Si,27,Si,Doctor,9.0,Promedio,2.0,A
6849,467496,Femenino,Si,63,Si,,4.0,Promedio,3.0,A
6852,460741,Masculino,Si,58,Si,Artista,1.0,Promedio,5.0,B
6855,459097,Masculino,Si,88,Si,Abogado,0.0,Alto,2.0,A
6856,464615,Masculino,Si,35,Si,Artista,7.0,Bajo,2.0,A
6857,460928,Masculino,Si,45,Si,Artista,0.0,Promedio,4.0,B
6858,467682,Femenino,Si,35,Si,Artista,9.0,Promedio,4.0,B
6860,462370,Masculino,Si,35,Si,Ejecutivo,4.0,Alto,3.0,B
6862,462588,Masculino,Si,41,No,Entretenimiento,12.0,Promedio,3.0,A
6865,463078,Masculino,Si,86,No,Ejecutivo,0.0,Alto,2.0,A
6879,466440,Masculino,Si,23,No,Ejecutivo,1.0,Alto,9.0,A
6881,460851,Masculino,Si,69,No,Doctor,0.0,Promedio,3.0,B
6884,460462,Femenino,No,20,No,Marketing,1.0,Bajo,3.0,B
6885,459440,Femenino,No,53,Si,Artista,1.0,Bajo,1.0,B
6886,459521,Femenino,Si,46,Si,Artista,0.0,Promedio,4.0,A
6887,465772,Femenino,Si,53,Si,Ingeniero,0.0,Bajo,4.0,B
6888,462218,Masculino,Si,53,No,Ejecutivo,0.0,Promedio,5.0,B
6889,467673,Masculino,Si,50,No,Ejecutivo,0.0,Alto,4.0,B
6891,466035,Femenino,Si,86,Si,Abogado,1.0,Bajo,2.0,B
6892,459830,Femenino,No,27,Si,Doctor,8.0,Bajo,1.0,A
6895,467058,Masculino,Si,82,No,Ejecutivo,1.0,Alto,2.0,B
6897,464886,Masculino,Si,38,Si,Ingeniero,0.0,Promedio,4.0,B
6898,463697,Femenino,No,32,Si,Artista,6.0,Bajo,7.0,A
6902,467020,Masculino,Si,80,Si,Abogado,0.0,Alto,3.0,B
6903,461153,Femenino,Si,32,Si,Artista,,Alto,3.0,A
6906,466666,Femenino,Si,32,Si,Personal de salud,0.0,Bajo,2.0,A
6907,467583,Masculino,Si,47,Si,Ejecutivo,9.0,Bajo,,B
6908,462859,Masculino,Si,49,Si,Entretenimiento,1.0,Promedio,2.0,A
6909,467483,Masculino,Si,55,Si,Ejecutivo,0.0,Alto,9.0,A
6911,463417,Masculino,Si,59,Si,Artista,,Bajo,,B
6912,466884,Femenino,Si,42,No,Doctor,1.0,Bajo,1.0,A
6913,464564,Femenino,No,37,Si,Artista,8.0,Bajo,,B
6916,466162,Femenino,Si,73,Si,Doctor,0.0,Bajo,1.0,B
6919,463988,Femenino,Si,35,Si,Entretenimiento,9.0,Promedio,2.0,A
6920,466500,Femenino,Si,48,Si,Artista,3.0,Alto,3.0,B
6926,460823,Femenino,Si,75,Si,Abogado,1.0,Alto,2.0,B
6927,459328,Masculino,Si,48,Si,Ejecutivo,1.0,Alto,3.0,B
6928,466541,Masculino,No,41,Si,Entretenimiento,1.0,Bajo,4.0,A
6930,459187,Femenino,Si,52,No,Doctor,0.0,Promedio,3.0,B
6933,459814,Femenino,No,49,Si,Artista,0.0,Bajo,3.0,B
6935,467169,Masculino,No,53,Si,Artista,0.0,Bajo,1.0,B
6937,462942,Femenino,No,33,Si,Entretenimiento,0.0,Bajo,4.0,A
6939,463924,Femenino,No,40,Si,Artista,1.0,Bajo,1.0,B
6940,462105,Masculino,Si,47,No,Ejecutivo,,Alto,4.0,B
6943,465593,Masculino,Si,56,No,Abogado,0.0,Alto,3.0,A
6945,465457,Femenino,No,32,Si,Ingeniero,0.0,Bajo,1.0,A
6946,463167,Masculino,Si,39,Si,Doctor,1.0,Promedio,3.0,A
6947,463176,Masculino,Si,39,Si,Artista,,Promedio,4.0,B
6949,460760,Masculino,Si,60,No,Artista,1.0,Alto,4.0,B
6950,461938,Femenino,No,33,Si,Ingeniero,9.0,Bajo,2.0,A
6952,462896,Masculino,Si,58,Si,Entretenimiento,,Bajo,2.0,A
6961,463728,Femenino,Si,30,No,Doctor,1.0,Promedio,6.0,B
6968,467093,Femenino,Si,53,Si,Artista,8.0,Promedio,2.0,A
6970,466955,Masculino,Si,57,No,Entretenimiento,0.0,Bajo,4.0,A
6972,461519,Masculino,No,35,No,Doctor,,Bajo,3.0,A
6973,465885,Femenino,No,41,Si,Marketing,1.0,Bajo,2.0,A
6974,461022,Masculino,Si,69,Si,Artista,0.0,Bajo,1.0,A
6975,463146,Masculino,Si,37,No,Entretenimiento,11.0,Promedio,2.0,B
6976,466807,Femenino,,41,Si,Personal de salud,0.0,Bajo,1.0,A
6977,459150,Femenino,No,49,Si,Doctor,0.0,Bajo,1.0,A
6978,467114,Masculino,Si,59,Si,Marketing,0.0,Promedio,3.0,B
6979,466395,Femenino,Si,37,Si,Doctor,2.0,Alto,2.0,A
6982,464189,Femenino,No,42,Si,Artista,1.0,Bajo,2.0,A
6984,466043,Femenino,Si,46,Si,Artista,1.0,Promedio,4.0,B
6987,465759,Masculino,Si,33,No,Artista,1.0,Bajo,3.0,A
6990,459425,Femenino,Si,87,Si,Abogado,0.0,Alto,2.0,A
6991,460716,Masculino,Si,52,Si,Entretenimiento,0.0,Promedio,4.0,B
6998,462692,Femenino,Si,35,No,Artista,,Promedio,2.0,B
6999,464599,Femenino,Si,50,Si,Artista,1.0,Alto,7.0,B
7000,464952,Femenino,Si,70,No,Ingeniero,0.0,Promedio,2.0,B
7001,460502,Femenino,Si,55,Si,Ingeniero,1.0,Promedio,3.0,B
7002,463897,Femenino,Si,36,Si,Homemaker,8.0,Promedio,5.0,B
7003,464401,Femenino,Si,66,Si,Abogado,4.0,Bajo,1.0,B
7006,466092,Masculino,Si,65,Si,Artista,1.0,Promedio,4.0,B
7010,459733,Masculino,Si,48,Si,Ejecutivo,1.0,Alto,3.0,A
7014,466531,Femenino,Si,49,Si,Entretenimiento,2.0,Promedio,3.0,A
7018,461087,Femenino,Si,29,No,Artista,0.0,Promedio,2.0,A
7021,466708,Masculino,Si,65,No,Entretenimiento,1.0,Bajo,1.0,A
7022,465133,Femenino,Si,61,Si,Ingeniero,1.0,Promedio,5.0,B
7024,464304,Masculino,Si,35,Si,Artista,1.0,Bajo,1.0,A
7025,464393,Femenino,Si,82,Si,Abogado,1.0,Alto,2.0,A
7026,464883,Femenino,Si,37,No,Ingeniero,1.0,Bajo,4.0,A
7027,464002,Femenino,No,26,No,Ingeniero,0.0,Bajo,5.0,A
7030,459934,Masculino,No,49,Si,Artista,0.0,Bajo,1.0,B
7033,460737,Masculino,,66,Si,Artista,0.0,Bajo,,B
7034,459967,Masculino,No,27,Si,Entretenimiento,9.0,Bajo,3.0,B
7035,464493,Femenino,Si,66,Si,Abogado,6.0,Promedio,4.0,B
7039,459862,Masculino,Si,70,No,Ejecutivo,,Alto,2.0,A
7040,465560,Masculino,Si,60,Si,Entretenimiento,1.0,Promedio,5.0,B
7041,465114,Femenino,No,43,No,Doctor,4.0,Bajo,6.0,B
7042,464908,Masculino,Si,73,Si,Entretenimiento,5.0,Bajo,1.0,A
7043,459761,Femenino,No,47,No,Ingeniero,,Bajo,,A
7046,461808,Masculino,Si,38,Si,Artista,0.0,Bajo,2.0,B
7049,464160,Masculino,Si,27,Si,Artista,4.0,Promedio,2.0,A
7050,462459,Masculino,No,30,Si,Artista,2.0,Bajo,2.0,A
7051,463347,Masculino,Si,49,Si,Artista,1.0,Promedio,4.0,A
7053,467023,Masculino,Si,26,No,Doctor,9.0,Promedio,2.0,A
7055,465068,Masculino,Si,42,Si,Artista,3.0,Promedio,4.0,B
7058,467472,Masculino,Si,59,Si,Ejecutivo,3.0,Alto,4.0,B
7061,467017,Masculino,No,31,Si,Ingeniero,,Bajo,4.0,A
7063,466653,Masculino,Si,41,Si,Entretenimiento,5.0,Bajo,1.0,A
7064,464982,Masculino,Si,71,Si,Ejecutivo,1.0,Alto,4.0,B
7066,462513,Masculino,No,26,Si,Artista,,Bajo,4.0,A
7067,460079,Femenino,No,41,No,Doctor,0.0,Bajo,1.0,A
7069,462534,Masculino,No,38,Si,Artista,,Bajo,1.0,A
7071,463370,Masculino,Si,46,Si,Doctor,2.0,Bajo,4.0,A
7074,462504,Femenino,No,49,No,Artista,9.0,Bajo,1.0,B
7076,460534,Masculino,Si,36,Si,Artista,0.0,Promedio,4.0,B
7084,461358,Masculino,No,42,No,Entretenimiento,1.0,Bajo,3.0,A
7085,464803,Masculino,No,28,No,Doctor,1.0,Bajo,1.0,A
7086,460938,Masculino,No,38,Si,Artista,,Bajo,1.0,A
7087,460960,Masculino,Si,48,Si,Entretenimiento,6.0,Bajo,2.0,B
7088,461461,Masculino,Si,36,No,Entretenimiento,9.0,Promedio,2.0,B
7090,466960,Masculino,Si,40,Si,Artista,1.0,Bajo,2.0,B
7093,460037,Femenino,No,42,Si,Entretenimiento,5.0,Bajo,7.0,A
7096,459454,Masculino,Si,38,No,Artista,,Promedio,2.0,A
7102,464440,Masculino,Si,87,Si,Abogado,0.0,Alto,2.0,A
7105,466127,Masculino,Si,51,Si,Doctor,1.0,Promedio,4.0,A
7106,466941,Masculino,Si,81,Si,Abogado,,Alto,2.0,B
7108,462696,Masculino,Si,52,No,Artista,0.0,Alto,2.0,A
7109,464135,Femenino,Si,68,Si,Abogado,0.0,Alto,2.0,B
7110,467586,Masculino,Si,35,Si,Artista,3.0,Promedio,3.0,B
7114,465856,Masculino,Si,41,Si,Artista,11.0,Alto,2.0,A
7115,463214,Femenino,No,25,No,Ingeniero,1.0,Bajo,1.0,A
7116,462848,Femenino,Si,23,No,Personal de salud,7.0,Alto,2.0,B
7120,463647,Femenino,No,38,Si,Ingeniero,1.0,Bajo,1.0,A
7121,464156,Masculino,Si,62,Si,Artista,10.0,Bajo,1.0,B
7122,460457,Femenino,No,43,Si,Entretenimiento,8.0,Bajo,,A
7123,463139,Masculino,Si,60,Si,Ejecutivo,1.0,Alto,6.0,B
7127,466730,Femenino,Si,38,Si,Ingeniero,3.0,Bajo,2.0,A
7128,466394,Femenino,Si,42,No,Entretenimiento,6.0,Promedio,5.0,A
7130,460554,Masculino,Si,38,No,Artista,5.0,Promedio,3.0,B
7131,462498,Femenino,Si,55,Si,Doctor,0.0,Promedio,3.0,B
7133,465910,Masculino,Si,38,No,Artista,10.0,Promedio,4.0,A
7134,459166,Masculino,Si,77,Si,Artista,1.0,Bajo,1.0,A
7136,459406,Masculino,Si,72,No,Ejecutivo,0.0,Alto,2.0,B
7137,464772,Femenino,Si,43,No,Ingeniero,9.0,Promedio,4.0,A
7138,465491,Femenino,No,35,Si,Artista,0.0,Bajo,3.0,B
7139,463123,Femenino,No,33,Si,Doctor,1.0,Bajo,3.0,A
7140,462015,Masculino,Si,27,Si,Entretenimiento,0.0,Promedio,2.0,A
7145,460295,Masculino,No,29,Si,Artista,9.0,Bajo,3.0,A
7146,463871,Femenino,Si,46,No,Artista,8.0,Bajo,1.0,B
7148,460694,Femenino,Si,53,No,Ingeniero,3.0,Bajo,1.0,A
7149,464369,Masculino,Si,36,Si,Ejecutivo,1.0,Alto,4.0,B
7150,463983,Femenino,Si,36,No,Ingeniero,0.0,Promedio,2.0,A
7151,463973,Masculino,Si,56,No,Ejecutivo,,Alto,5.0,B
7155,465335,Masculino,Si,61,No,Entretenimiento,1.0,Promedio,2.0,B
7158,462252,Masculino,No,47,Si,Entretenimiento,4.0,Bajo,1.0,A
7160,465890,Femenino,No,39,Si,Artista,9.0,Bajo,1.0,B
7161,459745,Masculino,Si,47,No,Artista,0.0,Bajo,4.0,A
7162,465715,Femenino,Si,69,Si,Artista,7.0,Bajo,1.0,A
7163,467168,Masculino,Si,46,Si,Artista,8.0,Promedio,2.0,B
7166,462938,Femenino,No,50,Si,Artista,6.0,Bajo,1.0,B
7169,460193,Masculino,No,42,Si,Entretenimiento,3.0,Bajo,2.0,A
7170,462936,Femenino,No,43,Si,Ingeniero,,Bajo,1.0,A
7171,464015,Femenino,No,42,Si,Artista,,Bajo,2.0,A
7172,467961,Masculino,Si,45,Si,Ejecutivo,1.0,Alto,5.0,B
7173,464442,Masculino,Si,57,Si,Abogado,1.0,Alto,2.0,B
7174,465834,Masculino,No,48,Si,Entretenimiento,0.0,Bajo,3.0,A
7176,467268,Masculino,Si,88,Si,Abogado,,Bajo,1.0,A
7178,463607,Femenino,No,29,Si,Ingeniero,1.0,Bajo,5.0,B
7179,460793,Femenino,Si,28,No,Artista,,Bajo,3.0,B
7183,463861,Masculino,Si,37,Si,Artista,1.0,Bajo,1.0,A
7187,466060,Masculino,Si,60,Si,Artista,1.0,Promedio,2.0,B
7188,461273,Masculino,Si,73,Si,Entretenimiento,1.0,Alto,4.0,B
7189,464925,Masculino,,60,No,Ejecutivo,6.0,Promedio,2.0,A
7194,465946,Femenino,Si,50,Si,,1.0,Bajo,2.0,A
7196,466000,Masculino,Si,38,Si,Doctor,5.0,Bajo,2.0,A
7198,466292,Femenino,Si,82,No,Abogado,1.0,Alto,2.0,B
7199,463804,Masculino,Si,63,Si,Artista,9.0,Bajo,1.0,A
7201,462543,Femenino,Si,38,Si,Artista,4.0,Bajo,1.0,B
7202,463444,Masculino,Si,61,Si,Abogado,,Alto,2.0,B
7203,463051,Femenino,No,42,Si,Homemaker,10.0,Bajo,1.0,A
7204,465893,Femenino,Si,43,Si,Ingeniero,0.0,Promedio,2.0,B
7206,463129,Masculino,Si,69,No,Doctor,,Bajo,1.0,A
7208,460268,Masculino,Si,32,Si,Artista,9.0,Promedio,2.0,B
7209,465757,Masculino,Si,39,Si,Artista,3.0,Promedio,4.0,A
7210,460021,Femenino,Si,48,Si,Artista,0.0,Promedio,4.0,B
7213,466659,Masculino,Si,60,Si,Doctor,1.0,Alto,2.0,B
7214,466533,Femenino,No,51,Si,Entretenimiento,1.0,Bajo,1.0,A
7215,465307,Femenino,Si,61,Si,Artista,0.0,Promedio,3.0,B
7216,464592,Femenino,No,43,Si,Artista,1.0,Bajo,1.0,A
7217,460975,Masculino,Si,86,,Abogado,1.0,Alto,2.0,B
7220,467594,Masculino,Si,45,No,Ejecutivo,0.0,Promedio,3.0,B
7224,464036,Femenino,No,25,Si,Doctor,3.0,Bajo,1.0,A
7228,467486,Femenino,Si,46,Si,Ingeniero,1.0,Promedio,5.0,B
7230,467412,Masculino,Si,35,Si,Ejecutivo,6.0,Promedio,4.0,B
7235,466781,Masculino,Si,35,Si,Artista,1.0,Promedio,4.0,A
7239,461045,Femenino,No,29,No,Entretenimiento,0.0,Bajo,2.0,B
7241,459623,Masculino,Si,46,No,Entretenimiento,,Promedio,5.0,B
7242,459346,Masculino,Si,47,Si,Ejecutivo,0.0,Promedio,5.0,B
7247,464847,Femenino,Si,52,No,Artista,,Promedio,4.0,A
7248,467921,Femenino,No,43,Si,Artista,1.0,Bajo,4.0,A
7249,460863,Masculino,Si,66,Si,Artista,0.0,Bajo,5.0,A
7251,464819,Femenino,Si,67,Si,Abogado,1.0,Bajo,1.0,A
7254,466243,Femenino,Si,38,No,Ingeniero,1.0,Bajo,2.0,A
7257,463067,Femenino,No,42,Si,Homemaker,7.0,Bajo,1.0,A
7262,459908,Masculino,Si,89,No,Abogado,0.0,Bajo,,A
7264,465343,Femenino,Si,43,Si,Ingeniero,1.0,Promedio,4.0,B
7267,460292,Femenino,No,27,Si,Marketing,12.0,Bajo,3.0,A
7268,466566,Masculino,No,43,Si,Artista,1.0,Bajo,1.0,B
7269,459500,Masculino,Si,37,Si,Entretenimiento,1.0,Promedio,4.0,B
7271,467298,Masculino,Si,61,Si,Personal de salud,1.0,Bajo,2.0,A
7273,465919,Femenino,No,50,Si,Artista,0.0,Bajo,1.0,B
7276,461275,Masculino,Si,66,Si,Marketing,1.0,Alto,2.0,B
7278,466362,Masculino,Si,65,Si,Abogado,1.0,Alto,2.0,B
7282,463836,Femenino,Si,38,Si,Artista,0.0,Bajo,1.0,B
7286,460298,Femenino,No,52,Si,Abogado,4.0,Bajo,1.0,A
7287,467819,Masculino,Si,57,Si,Artista,0.0,Bajo,1.0,B
7288,460722,Masculino,Si,30,No,Entretenimiento,1.0,Promedio,3.0,A
7289,466407,Masculino,Si,55,No,Entretenimiento,1.0,Bajo,3.0,A
7290,462411,Masculino,No,38,Si,Artista,8.0,Bajo,1.0,A
7292,462153,Masculino,Si,59,No,Artista,0.0,Bajo,1.0,B
7298,459793,Masculino,Si,40,Si,Artista,0.0,Alto,,A
7299,464146,Masculino,No,38,Si,Entretenimiento,1.0,Bajo,2.0,A
7300,464498,Masculino,Si,45,Si,Artista,,Promedio,3.0,B
7302,459775,Masculino,No,36,Si,Artista,,Bajo,2.0,B
7304,463314,Femenino,No,27,No,Personal de salud,0.0,Bajo,4.0,A
7308,463528,Masculino,Si,67,No,Ejecutivo,,Alto,2.0,A
7310,462694,Masculino,Si,61,Si,Entretenimiento,6.0,Promedio,2.0,A
7311,466757,Femenino,Si,47,No,Ingeniero,0.0,Bajo,1.0,A
7312,464413,Femenino,Si,36,Si,Ingeniero,0.0,Bajo,1.0,B
7314,466425,Masculino,Si,32,Si,Entretenimiento,1.0,Promedio,2.0,A
7315,460474,Femenino,Si,40,No,Homemaker,9.0,Promedio,5.0,A
7318,463322,Femenino,Si,72,Si,Abogado,1.0,Alto,4.0,B
7319,466193,Masculino,Si,84,No,Abogado,0.0,Bajo,1.0,A
7322,459008,Femenino,Si,52,Si,Artista,1.0,Promedio,3.0,B
7327,459578,Masculino,Si,35,Si,Ejecutivo,2.0,Promedio,5.0,B
7329,465460,Masculino,No,49,Si,Artista,0.0,Bajo,1.0,B
7333,465777,Femenino,No,30,Si,Artista,9.0,Bajo,5.0,A
7335,461029,Masculino,Si,42,No,Entretenimiento,8.0,Bajo,2.0,A
7336,462132,Masculino,Si,47,,Artista,4.0,Bajo,1.0,B
7337,464812,Femenino,Si,48,Si,Ingeniero,0.0,Alto,5.0,A
7340,465730,Masculino,Si,43,Si,Ejecutivo,6.0,Alto,3.0,A
7341,462138,Femenino,Si,56,Si,Artista,1.0,Bajo,2.0,B
7343,465630,Masculino,No,26,Si,Artista,,Bajo,1.0,B
7348,459702,Femenino,Si,62,Si,Abogado,1.0,Bajo,3.0,A
7349,461401,Masculino,Si,43,Si,Artista,1.0,Promedio,3.0,A
7350,463916,Femenino,No,32,No,Ingeniero,9.0,Bajo,4.0,A
7351,459938,Masculino,No,61,Si,Artista,1.0,Bajo,1.0,B
7352,460199,Femenino,Si,39,Si,Entretenimiento,5.0,Bajo,2.0,B
7354,465978,Masculino,Si,50,Si,Artista,1.0,Promedio,3.0,B
7355,465682,Masculino,Si,39,Si,Artista,0.0,Bajo,4.0,A
7356,462693,Femenino,No,35,Si,Artista,1.0,Bajo,1.0,A
7357,459734,Femenino,Si,85,Si,Artista,1.0,Bajo,,A
7358,459952,Femenino,No,35,Si,Entretenimiento,7.0,Bajo,2.0,A
7361,459932,Femenino,No,46,Si,Artista,9.0,Bajo,1.0,B
7362,460420,Femenino,No,37,Si,Artista,1.0,Bajo,1.0,A
7364,463513,Masculino,Si,79,Si,Artista,,Alto,2.0,B
7366,462357,Masculino,No,25,Si,Artista,1.0,Bajo,3.0,A
7367,459866,Femenino,No,51,Si,Artista,,Bajo,1.0,B
7368,464094,Masculino,Si,53,Si,Ejecutivo,1.0,Alto,4.0,B
7369,467852,Femenino,No,41,Si,Artista,10.0,Bajo,1.0,B
7372,463611,Masculino,No,62,Si,Artista,0.0,Bajo,,A
7377,463921,Femenino,Si,49,Si,,,Bajo,1.0,B
7381,465563,Masculino,Si,59,Si,Entretenimiento,1.0,Promedio,5.0,B
7382,465589,Masculino,Si,40,Si,Artista,0.0,Promedio,3.0,A
7384,466826,Masculino,Si,43,Si,Entretenimiento,0.0,Bajo,2.0,A
7385,461164,Femenino,No,39,Si,Doctor,9.0,Bajo,1.0,B
7386,459305,Masculino,Si,29,No,Personal de salud,13.0,Alto,2.0,B
7387,460181,Femenino,Si,37,Si,Marketing,9.0,Bajo,1.0,A
7388,466447,Femenino,Si,49,Si,Artista,0.0,Promedio,4.0,B
7389,467735,Masculino,No,26,Si,Doctor,1.0,Bajo,2.0,A
7390,463755,Femenino,Si,63,No,Artista,0.0,Alto,2.0,B
7393,459683,Femenino,Si,56,Si,Ingeniero,1.0,Promedio,3.0,B
7395,466058,Masculino,Si,35,No,Entretenimiento,1.0,Bajo,,A
7396,459985,Femenino,No,39,Si,Doctor,8.0,Bajo,2.0,B
7398,462815,Masculino,Si,84,No,Abogado,1.0,Bajo,1.0,A
7399,464187,Femenino,No,41,No,Ingeniero,9.0,Bajo,1.0,A
7403,462477,Masculino,No,25,Si,Entretenimiento,7.0,Bajo,3.0,A
7404,463906,Femenino,Si,40,Si,Ingeniero,0.0,Promedio,4.0,B
7405,465855,Masculino,No,42,Si,Artista,1.0,Bajo,1.0,A
7410,460279,Femenino,Si,27,No,Entretenimiento,6.0,Alto,2.0,B
7411,463136,Masculino,Si,35,Si,Artista,1.0,Alto,3.0,B
7414,465853,Femenino,Si,33,Si,Personal de salud,,Promedio,2.0,A
7417,461076,Masculino,No,42,Si,Entretenimiento,1.0,Bajo,8.0,A
7419,460753,Femenino,No,33,No,Personal de salud,1.0,Bajo,6.0,A
7424,459485,Femenino,Si,87,Si,Abogado,,Alto,2.0,A
7425,461734,Femenino,Si,81,No,,,Alto,2.0,B
7426,467416,Femenino,No,38,Si,Doctor,8.0,Bajo,1.0,B
7428,459839,Masculino,Si,45,No,Ingeniero,1.0,Promedio,5.0,B
7429,465665,Femenino,Si,83,Si,Abogado,1.0,Bajo,1.0,A
7431,464747,Femenino,Si,69,No,Ingeniero,0.0,Promedio,4.0,A
7432,464920,Masculino,No,36,Si,Artista,2.0,Bajo,1.0,B
7433,461638,Masculino,Si,70,Si,Entretenimiento,0.0,Alto,2.0,A
7434,461972,Masculino,Si,40,No,,,Promedio,5.0,B
7437,462900,Masculino,Si,39,Si,Artista,0.0,Promedio,3.0,B
7439,466033,Femenino,Si,40,Si,Artista,0.0,Promedio,4.0,B
7441,467121,Masculino,Si,53,Si,Doctor,1.0,Bajo,,A
7443,459598,Masculino,Si,40,No,Artista,,Promedio,2.0,A
7446,466347,Masculino,Si,71,No,Ejecutivo,5.0,Bajo,3.0,B
7447,459077,Femenino,Si,82,No,Abogado,0.0,Alto,2.0,A
7448,460339,Femenino,Si,50,Si,Entretenimiento,4.0,Bajo,2.0,A
7449,459970,Masculino,No,40,Si,Artista,1.0,Bajo,2.0,A
